locus_id,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
RASA1,0.01277,0.02557,0.00149,0.00768,0.00493,0.00597,0.0,0.00769,0.00746,0.0,0.0,0.02091,0.00176,0.00355,0.00052,0.03035,0.00532,0.03436,0.0205,0.0021,0.00605,0.00946,0.01397,0.0,0.00582,0.00596,0.00878,0.0,0.00641,0.0,0.00085,0.0,0.0027,0.00596,0.00101,0.04035,0.00876,0.00248,0.0128,0.00969,0.0458,0.0
RASA2,0.01105,0.01588,0.0,0.01545,0.0,0.0,0.0,0.00341,0.0,0.0,0.00446,0.0,0.0,0.0,0.0,0.00976,0.0,0.0,0.00299,0.00172,0.0,0.0566,0.0,0.0,0.0,0.0,0.0,0.0,0.00929,0.0,0.00373,0.00367,0.0,0.0,0.0,0.0,0.0,0.0,0.00976,0.0,0.0,0.0
RASA3,0.11726,0.75,0.98078,0.01358,0.0,0.97223,0.0,0.95,0.03172,0.0,1.0,0.05216,0.0,0.74792,0.0,0.00253,0.08589,0.9,0.09763,0.00773,0.02591,0.0,0.01043,0.81396,0.08332,0.83335,0.04255,0.0,0.0,0.85228,0.9,0.02424,0.00271,0.0214,0.75,0.92053,0.90625,0.28572,0.95651,0.03658,1.0,0.0
RASAL1,0.47825,0.8542,0.06667,0.19811,1.0,1.0,0.0,0.03113,0.55557,0.0,0.58973,0.72414,0.86259,0.0,0.0,0.79667,0.37208,0.77063,0.5122,0.01351,0.0,1.0,0.61113,0.02128,0.50666,0.13292,0.0,1.0,0.57293,1.0,0.0,0.11764,0.21797,0.18181,0.8,0.90698,0.7059,0.0,0.61644,1.0,1.0,0.0
RASAL2,0.0,0.01281,0.0,0.00636,0.01973,0.03255,0.0,0.0,0.0,0.0,0.0,0.0,0.03572,0.0,0.0,0.0,0.0,0.0292,0.01538,0.0,0.00536,0.0,0.0,0.02469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.01128,0.04,0.01052,0.0,0.02003,0.00173,0.00546,0.0
RASGRF1,1.0,0.7143,1.0,0.0747,1.0,1.0,0.0,1.0,1.0,0.0,0.82747,0.0318,0.11423,0.36765,0.96641,0.47261,0.89474,0.7784,1.0,0.1667,1.0,1.0,0.00449,0.00968,0.39296,0.04171,0.04682,0.9333,0.15788,1.0,0.07816,1.0,0.9091,0.06315,0.5238,0.85909,0.92612,0.02367,0.6842,0.9,0.02344,0.0
RASGRF2,0.92789,0.13565,0.55724,0.0158,0.61345,0.2364,0.0,0.95516,0.02346,0.0,0.84047,0.35681,0.23766,0.0,0.01367,0.94775,0.94154,0.92876,0.06864,0.54735,0.00446,0.03005,0.0092,0.0,0.97041,0.93903,0.23238,0.89003,0.83834,0.89071,0.12503,0.64462,0.12498,0.01509,0.61738,0.9458,0.01489,0.86775,0.9691,0.0095,0.30353,0.0
RASGRP1,0.53699,0.48266,0.22358,0.12849,0.0,0.13205,0.0,0.35839,0.23517,0.0,0.2662,0.25078,0.27843,0.0,0.99868,0.65584,0.39961,0.37579,0.25142,0.24789,0.29179,0.05267,0.13701,0.14637,0.38302,0.22352,0.23102,0.20545,0.11119,0.23,0.36471,0.54585,0.15283,0.25158,0.26418,0.84691,0.25413,0.11163,0.32219,0.56757,0.31068,0.0
RASGRP2,0.80623,0.12857,0.13956,0.05072,0.06024,0.36418,0.0,0.90868,0.75011,0.0,0.28997,0.34242,0.09369,0.2,1.0,0.34204,0.97803,0.58259,0.90568,0.0354,0.70042,0.06103,0.05352,0.22973,0.9482,0.52824,0.12132,0.38754,0.24194,0.11272,0.04682,0.35036,0.08018,0.3731,0.31549,0.48642,0.60892,0.78674,0.19459,0.01412,0.61729,0.0
RASGRP3,0.01731,0.00796,0.00217,0.00571,0.0,0.0,0.0,0.00512,0.01459,0.0,0.02607,0.02491,0.0326,0.0,0.0,0.00321,0.0,0.0226,0.00707,0.01743,0.00887,0.0,0.00435,0.00245,0.004,0.04087,0.0,0.0,0.0,0.0,0.00136,0.0,0.01264,0.0065,0.0,0.30859,0.00504,0.0,0.00226,0.04024,0.0,0.0
RASGRP4,0.8379,0.90598,0.9123,0.57021,1.0,0.96065,0.0,0.94913,0.79417,0.0,0.81154,0.36554,0.71015,1.0,1.0,0.88925,0.7889,0.73406,0.86905,0.93467,0.84302,0.83813,0.96508,0.86634,0.95778,0.79828,0.72328,0.77906,0.56658,0.52146,0.063,0.63869,0.65676,0.59045,0.52236,0.96444,0.98164,0.78651,0.79783,0.53711,0.89863,0.0
RASSF1,0.8889,1.0,0.9828,0.9231,1.0,0.9661,0.0,1.0,0.9565,0.0,1.0,0.7209,0.9386,0.0016,1.0,0.2549,0.94829,0.8791,0.9737,0.9681,0.9524,1.0,0.932,1.0,0.2959,0.9894,0.1632,1.0,1.0,1.0,0.7892,0.975,1.0,0.90537,1.0,0.01605,0.7326,0.96016,0.9767,1.0,0.8966,0.0
RASSF2,0.40821,0.33106,0.35608,0.16141,0.38809,0.25204,0.0,0.3319,0.79905,0.0,0.35505,0.23974,0.13803,1.0,0.49849,0.4897,0.26139,0.37254,0.16616,0.36042,0.38698,0.14414,0.10631,0.23527,0.25857,0.16596,0.39095,0.2958,0.20864,0.35537,0.4312,0.4595,0.23715,0.33639,0.29291,0.78468,0.60674,0.56717,0.16565,0.3324,0.51316,0.0
RASSF4,0.04774,0.0,0.0,0.0,0.0,0.0,0.0,0.00513,0.0,0.0,0.0,0.03781,0.00166,0.0,0.0,0.23631,0.0,0.01396,0.0,0.00219,0.0,0.0,0.0,0.0,0.00532,0.01387,0.00417,0.0,0.0,0.0,0.00318,0.0,0.00485,0.00196,0.0,0.00426,0.00301,0.0,0.00515,0.0,0.0,0.0
RASSF5,0.88828,0.66388,0.37114,0.15725,0.31766,0.51071,0.0,0.90273,0.90746,0.0,0.0625,0.44847,0.81453,0.49845,0.82972,0.80142,0.9374,0.16983,0.32586,0.67859,0.69561,0.40618,0.24218,0.50631,0.76046,0.75918,0.06096,0.58706,0.69053,0.84537,0.2761,0.75069,0.71148,0.43354,0.82659,0.95091,0.74839,0.45553,0.83794,0.32549,0.9153,0.0
RBCK1,0.12512,0.05883,0.00663,0.01428,0.0,0.05985,0.0,0.11961,0.01913,0.0,0.0,0.12365,0.08837,0.0,0.0,0.28157,0.1601,0.21801,0.17127,0.01608,0.05243,0.08345,0.12607,0.23701,0.0525,0.15327,0.03454,0.14846,0.08193,0.11704,0.13757,0.16396,0.23792,0.17382,0.08819,0.15392,0.08176,0.05682,0.17192,0.09778,0.14384,0.0
RBL2,0.03703,0.00583,0.00231,0.00833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00522,0.0,0.00094,0.00105,0.01048,0.0,0.01571,0.01737,0.0,0.0,0.0,0.01036,0.00779,0.00732,0.0,0.00639,0.0,0.00352,0.0,0.00209,0.0,0.0111,0.00258,0.0,0.00816,0.00472,0.0,0.00109,0.0,0.03031,0.0
RBPJ,0.00396,0.06473,0.00419,0.0,0.0,0.02381,0.0,0.0,0.03361,0.0,0.0,0.05479,0.0,0.19546,0.0,0.0,0.0234,0.0,0.0049,0.00403,0.01055,0.0,0.0,0.0,0.00809,0.00918,0.00771,0.0,0.01483,0.0,0.02218,0.0,0.0,0.01896,0.01271,0.0073,0.03038,0.05714,0.0,0.0,0.01031,0.0
RBPJL,0.6429,0.0172,0.8636,0.4118,0.6,0.0,0.0,0.0556,0.2051,0.0,0.0,0.0,0.7333,0.0,0.0,0.0,0.6444,0.0476,0.7619,0.0962,0.0526,0.8723,0.7361,0.5902,0.0769,0.4783,0.0238,0.0345,0.0,1.0,0.0526,0.5,0.12,0.0,0.4677,0.0,0.0,0.0,0.4062,0.0,0.0,0.0
RBX1,0.03444,0.0,0.0,0.01411,0.0,0.0,0.0,0.0,0.05046,0.0,0.0,0.02838,0.0,0.0,0.00041,0.0,0.0,0.0,0.0045,0.0,0.01213,0.0,0.0,0.00922,0.0068,0.0,0.01915,0.0,0.0,0.0,0.00526,0.0,0.0,0.00195,0.0,0.01378,0.00184,0.024,0.0,0.0,0.0,0.0
RCAN1,0.08283,0.5714,0.9167,1.0,0.00197,0.875,0.0,1.0,1.0,0.0,1.0,0.7143,0.0,0.00189,0.001,1.0,1.0,1.0,0.00709,0.2,0.00217,0.00222,0.8889,0.8571,0.75,0.9,0.6,1.0,0.6667,0.0,1.0,0.00847,0.5,1.0,0.5,0.8571,1.0,0.01472,0.5,0.00443,0.0099,0.0
RCAN2,0.03419,0.00913,0.0,0.02008,0.0,0.01316,0.0,0.0,0.00759,0.0,0.03293,0.03077,0.01676,0.0,0.0,0.31425,0.00499,0.01102,0.01062,0.00222,0.0,0.0,0.0,0.0027,0.00565,0.00717,0.01027,0.12532,0.01007,0.0,0.00683,0.26923,0.0,0.0,0.0,0.80215,0.0,0.01043,0.00358,0.0,0.03487,0.0
RCHY1,0.0,0.0,0.01335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00935,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REL,0.01038,0.01304,0.00039,0.00871,0.01434,0.01019,0.0,0.00124,0.00062,0.0,0.0061,0.01274,0.0008,0.00158,0.00081,0.00035,0.0,0.00957,0.00334,0.00535,0.00938,0.0,0.00291,0.0,0.0027,0.00336,0.0,0.00736,0.0,0.0,0.0,0.00205,0.00313,0.00173,0.0,0.00278,0.00597,0.0,0.00132,0.0,0.00215,0.0
RELA,0.00756,0.02065,0.00093,0.00989,0.01184,0.00277,0.0,0.00719,0.01538,0.0,0.0,0.03782,0.0,0.0,0.0,0.00114,0.00628,0.00844,0.00227,0.00094,0.00685,0.00938,0.0,0.00226,0.00368,0.00901,0.0025,0.0,0.00561,0.0,0.0,0.0,0.0094,0.00323,0.0,0.00674,0.00091,0.00165,0.00299,0.0,0.01305,0.0
RELB,0.17655,0.06812,0.06373,0.01337,0.06837,0.14564,0.0,0.12497,0.08594,0.0,0.05183,0.0287,0.012,0.0,0.0,0.04062,0.14786,0.13208,0.01488,0.0203,0.0,0.06262,0.0,0.0033,0.04776,0.0119,0.00815,0.46237,0.07006,0.06888,0.01038,0.14281,0.0032,0.01725,0.15092,0.0158,0.19385,0.0,0.1122,0.11312,0.0087,0.0
RELN,0.66155,0.04302,0.01282,0.05086,0.00316,0.29614,0.0,0.92286,0.87466,0.0,0.70038,0.16117,0.01807,0.0038,0.97851,0.57088,0.53789,0.55828,0.30609,0.01556,0.02905,0.0,0.02634,0.02116,0.00651,0.04202,0.13283,0.36186,0.35832,0.30424,0.07762,0.48475,0.01908,0.02423,0.0254,0.9013,0.65741,0.51258,0.55992,0.07623,0.09596,0.0
RET,0.9,0.86667,0.20446,0.05197,1.0,0.20818,0.0,0.40397,0.90347,0.0,0.79785,0.31963,0.33479,0.3149,0.66435,0.45528,1.0,1.0,0.27277,0.20123,0.17682,0.89285,0.03387,0.1897,0.91271,0.17062,0.00645,0.87163,0.06489,1.0,0.15186,1.0,0.05263,0.20771,1.0,0.91665,0.39724,0.13329,0.12049,1.0,0.17026,0.0
RFNG,0.02005,0.02445,0.03692,0.00088,0.01311,0.05699,0.0,0.00999,0.00104,0.0,0.0005,0.04055,0.00115,0.00399,0.00147,0.02273,0.01057,0.02227,0.01971,0.00565,0.00798,0.00667,0.0077,0.01361,0.08977,0.01428,0.01182,0.05225,0.02016,0.00476,0.00973,0.00961,0.00312,0.00539,0.0,0.21961,0.00971,0.00853,0.01487,0.0,0.04132,0.0
RGL1,0.02368,0.02786,0.00175,0.0,0.01748,0.0099,0.0,0.00055,0.0219,0.0,0.0,0.0134,0.0,0.00041,0.0,0.00277,0.00355,0.00286,0.00574,0.0,0.00393,0.0,0.00582,0.00341,0.0016,0.00066,0.00398,0.0,0.01289,0.0,0.00848,0.00436,0.00203,0.00314,0.0,0.00341,0.00481,0.00098,0.00347,0.00022,0.0092,0.0
RGL2,0.0,0.02679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255,0.0,0.03093,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGMA,0.90909,1.0,1.0,0.66402,1.0,1.0,0.0,0.94171,0.93938,0.0,0.8584,0.39903,0.8571,0.0,0.92918,0.87334,1.0,1.0,0.94615,0.94863,1.0,0.66001,0.94325,1.0,1.0,1.0,0.11282,1.0,1.0,1.0,0.14266,1.0,0.72575,1.0,1.0,0.94328,1.0,0.88344,1.0,1.0,0.96809,0.0
RGMB,0.11429,0.01616,0.0,0.00563,0.02713,0.00505,0.0,0.02772,0.05117,0.0,0.0,0.00402,0.01588,0.0,0.0,0.0,0.00386,0.01601,0.01135,0.0,0.0,0.03759,0.0,0.00869,0.0,0.03338,0.04246,0.0,0.00599,0.0,0.00716,0.0,0.02058,0.02415,0.00803,0.87532,0.04517,0.0,0.0,0.0,0.02262,0.0
RGS2,0.00768,0.01993,0.0,0.00474,0.0,0.01038,0.0,0.00869,0.00893,0.0,0.00121,0.02019,0.00096,0.0,0.0,0.00115,0.0,0.00657,0.00443,0.00133,0.00553,0.00674,0.00054,0.0,0.00412,0.02009,0.00499,0.0,0.01748,0.0,0.00261,0.0,0.0,0.00383,0.0,0.00568,0.0076,0.02023,0.00384,0.00681,0.00113,0.0
RHEB,0.01658,0.68182,0.00215,0.03431,0.05062,0.0653,0.0,0.92517,0.23967,0.0,0.00034,0.05528,0.96052,0.0,0.0,0.04918,0.28205,0.01398,0.00844,0.20068,0.763,0.56621,0.03922,0.02574,0.00372,0.0,0.35715,0.00201,0.00463,0.78342,0.03338,0.01961,0.29153,0.20291,0.02965,0.97183,0.307,0.0,0.08014,0.45474,0.33505,0.0
RHOA,0.00188,0.02523,0.0,0.00133,0.0,0.00108,0.0,0.0,0.01179,0.0,0.0,0.02118,0.0,0.0,0.00187,0.0028,0.00253,0.00044,0.0,0.00396,0.00226,0.001,0.0,0.00226,0.0,0.00834,0.00205,0.0,0.0,0.0,0.0043,0.0017,0.0,0.00362,0.0,0.00963,0.00513,0.0,0.0,0.0,0.00408,0.0
RHOQ,0.03516,0.02213,0.002,0.01849,0.00419,0.01223,0.0,0.00119,0.00851,0.0,0.00049,0.02775,0.03629,0.11331,0.05056,0.01329,0.0,0.00536,0.01964,0.00387,0.00758,0.00426,0.00424,0.0094,0.00236,0.02885,0.00794,0.00078,0.0152,0.02262,0.00192,0.00752,0.02024,0.00404,0.00252,0.01173,0.0018,0.00601,0.01589,0.0,0.00376,0.0
RICTOR,0.02013,0.01977,0.0,0.00247,0.0,0.0,0.0,0.0,0.01481,0.0,0.0,0.02511,0.0,0.0,0.0,0.00652,0.0,0.00408,0.03737,0.00258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00736,0.0,0.0,0.00081,0.0,0.01317,0.0,0.0035,0.00097,0.02785,0.0
RIN1,0.02597,0.24858,0.02283,0.01232,0.0172,0.03692,0.0,0.06623,0.00812,0.0,0.02722,0.0555,0.30123,0.0,0.0,0.32482,0.25542,0.0295,0.41472,0.0581,0.07062,0.39813,0.55278,0.75695,0.03975,0.0368,0.69135,0.0406,0.0096,0.06614,0.12568,0.01709,0.13912,0.43418,0.0,0.01587,0.01352,0.10225,0.01795,0.24553,0.07752,0.0
RIPK1,0.0249,0.00898,0.00944,0.00835,0.00369,0.06372,0.0,0.00404,0.01049,0.0,0.00278,0.03204,0.00556,0.00241,0.00058,0.09597,0.0,0.00289,0.00244,0.02019,0.00649,0.05623,0.00556,0.02564,0.01103,0.01,0.00307,0.04828,0.39892,0.0234,0.00072,0.03408,0.00429,0.01581,0.0991,0.02608,0.08495,0.01221,0.00048,0.10613,0.14288,0.0
RIPK2,0.01807,0.01157,0.0,0.00049,0.04225,0.0,0.0,0.00211,0.00111,0.0,0.0,0.00412,0.0,0.00138,0.0,0.00141,0.0,0.0,0.0076,0.0,0.00323,0.0,0.0,0.0009,0.00278,0.00233,0.0,0.0,0.0,0.0,0.0,0.00405,0.0,0.00294,0.0,0.0,0.00539,0.03637,0.00159,0.0,0.0046,0.0
RNASEL,0.75817,0.71806,0.96132,0.70966,0.90385,0.96078,0.0,0.92304,0.88001,0.0,0.83188,0.55929,0.88163,0.5,1.0,0.70693,0.68674,0.80701,0.9525,0.6,0.92491,0.74906,0.75,0.80265,0.90624,1.0,1.0,0.65416,0.7143,0.7,0.52765,0.5984,0.43902,0.92379,0.29165,0.86041,0.70173,0.83333,0.94998,0.25,0.43163,0.0
RNF125,1.0,0.9259,0.8421,1.0,0.4545,0.8929,0.0,0.9565,1.0,0.0,0.9932,0.4096,0.9231,0.0,0.0,1.0,1.0,0.94,0.8824,1.0,0.9623,0.944,1.0,0.5,1.0,0.9583,0.9326,1.0,0.1091,1.0,1.0,0.9474,0.8676,0.9138,1.0,0.9167,0.9355,1.0,0.52,1.0,0.9333,0.0
RNF152,0.12213,0.02855,0.00941,0.00399,0.0,0.0274,0.0,0.07814,0.04744,0.0,0.57854,0.01806,0.00357,0.00363,0.0,0.00342,0.0,0.0,0.00913,0.00287,0.0,0.0041,0.0,0.0,0.01488,0.08985,0.00728,0.0,0.0,0.00737,0.03955,0.01656,0.00719,0.0,0.0,0.87338,0.03126,0.00527,0.0,0.02894,0.0,0.0
RNF31,0.09803,0.02145,0.18082,0.0,0.0,0.0,0.0,0.0,0.00435,0.0,0.00263,0.00629,0.0047,0.0,0.0,0.02906,0.06514,0.02175,0.00971,0.01662,0.00815,0.0,0.04134,0.01429,0.01442,0.01144,0.0,0.26381,0.0,0.0,0.014,0.04242,0.0,0.0256,0.05965,0.0,0.0,0.0,0.0303,0.015,0.1667,0.0
ROCK1,0.0415,0.04972,0.00264,0.00617,0.0,0.00661,0.0,0.0,0.00836,0.0,0.0,0.00232,0.00167,0.0,0.00284,0.00247,0.0,0.0289,0.00513,0.00313,0.00131,0.00451,0.0,0.0,0.0,0.00111,0.01255,0.0,0.0,0.0,0.01884,0.01138,0.00186,0.00598,0.0,0.00889,0.00356,0.0,0.00151,0.02437,0.00681,0.0
ROCK2,0.1034,0.0662,0.00134,0.0714,0.0032,0.00318,0.0,0.00105,0.00733,0.0,0.0,0.02057,0.1042,0.00055,0.00092,0.0449,0.01851,0.00664,0.0317,0.00382,0.00612,0.01142,0.07105,0.0714,0.00281,0.00288,0.2647,0.0,0.0182,0.00017,0.00093,0.00116,0.00118,0.1509,0.0,0.4359,0.00524,0.0233,0.00464,0.00026,0.02,0.0
ROR1,0.00663,0.0306,0.0,0.02112,0.0,0.0,0.0,0.0051,0.04456,0.0,0.0,0.0069,0.0,0.0,0.0,0.35416,0.0,0.01077,0.0,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03948,0.0,0.0,0.0,0.0,0.0,0.0,0.01303,0.0,0.0,0.0
ROR2,0.58003,0.09878,0.00335,0.13858,0.02237,0.10899,0.0,0.03337,0.84713,0.0,0.07336,0.155,0.1538,0.00059,0.99868,0.39959,0.37698,0.18168,0.35381,0.04126,0.08794,0.01695,0.02556,0.13089,0.03133,0.29412,0.0283,0.03353,0.05421,0.06932,0.01951,0.10683,0.03169,0.1374,0.19813,0.00709,0.07392,0.03117,0.03681,0.0195,0.1927,0.0
RPRM,0.09829,0.04247,0.0,0.0,0.00627,0.07143,0.0,0.0,0.34616,0.0,0.00336,0.01918,0.0,0.0,0.67857,0.03496,0.01245,0.54794,0.40767,0.0,0.0,0.0,0.00617,0.02144,0.0,0.13637,0.79263,0.06557,0.0,0.0,0.14178,0.53742,0.0,0.01093,0.00314,0.99029,0.03425,0.01352,0.0,0.0,0.0,0.0
RPS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02634,0.0,0.0,0.0,0.0,0.0,0.01515,0.0,0.0,0.0
RPS6KA1,0.12441,0.18304,0.17146,0.11635,0.0,1.0,0.0,1.0,1.0,0.0,0.94735,0.33335,0.21348,0.00185,0.0,0.20357,0.15579,0.9375,0.9,0.0875,0.07018,0.2493,0.17674,0.29084,1.0,1.0,0.12891,0.5,0.11268,1.0,0.6,0.06399,0.10728,0.7,0.19457,0.23581,0.21762,0.07627,0.21713,0.21875,0.00787,0.0
RPS6KA2,0.8073,0.12266,0.04741,0.04017,0.01027,0.0111,0.0,0.86771,0.79539,0.0,0.10851,0.06971,0.32043,0.62084,1.0,0.42716,0.0111,0.06112,0.33198,0.14024,0.09015,0.03518,0.01042,0.1276,0.84564,0.1249,0.05318,0.00181,0.04449,0.0,0.0173,0.34988,0.04996,0.08497,0.00084,0.75394,0.02076,0.07701,0.13627,0.0956,0.18446,0.0
RPS6KA4,0.03704,0.02011,0.00165,0.05286,0.0,0.02219,0.0,0.01982,0.0349,0.0,0.0,0.05436,0.03624,0.0053,0.0,0.00562,0.18183,0.0125,0.10213,0.06499,0.01897,0.04193,0.15825,0.04038,0.00814,0.02041,0.03472,0.03394,0.03185,0.02266,0.0226,0.0,0.01393,0.0643,0.0,0.00171,0.01418,0.16305,0.06623,0.03849,0.02485,0.0
RPS6KA5,0.00502,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,0.00961,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00575,0.00632,0.0,0.0,0.00369,0.0059,0.0,0.0,0.0,0.0,0.01024,0.0,0.0,0.00362,0.0,0.00688,0.00688,0.01219,0.00568,0.0,0.0,0.0
RPS6KB1,0.02209,0.00569,0.02126,0.00335,0.0,0.02446,0.0,0.00204,0.0,0.0,0.0,0.04355,0.0,0.0,0.0,0.00479,0.00321,0.0,0.01538,0.04843,0.01551,0.00199,0.0,0.00332,0.00887,0.00297,0.0,0.0,0.02041,0.00064,0.00721,0.0033,0.0,0.00314,0.0,0.01155,0.0,0.05917,0.00633,0.0,0.00585,0.0
RPS6KB2,0.19653,0.16327,0.516,0.04315,0.4496,0.29377,0.0,0.64114,0.07086,0.0,0.03701,0.13509,0.24276,0.0,0.16722,0.27944,0.08357,0.0638,0.1531,0.20621,0.36423,0.12659,0.36861,0.23319,0.44193,0.27718,0.06668,0.22711,0.30359,0.22805,0.0448,0.21598,0.0542,0.1755,0.09524,0.10271,0.10378,0.01922,0.48634,0.10128,0.25717,0.0
RRAGA,0.04337,0.02118,0.00436,0.01313,0.02131,0.0,0.0,0.00455,0.01232,0.0,0.01222,0.019,0.00232,0.00192,0.0,0.0107,0.0,0.03382,0.01513,0.0,0.00851,0.02136,0.00802,0.00261,0.01238,0.01807,0.00372,0.0,0.01769,0.0,0.01178,0.00671,0.00476,0.00431,0.0,0.0,0.01016,0.0,0.0,0.0,0.00259,0.0
RRAGC,0.02035,0.00478,0.0,0.00629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04226,0.00268,0.0,0.0,0.01422,0.0,0.0,0.00359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01033,0.0,0.0,0.0,0.0,0.00391,0.0
RRAGD,0.02841,0.03708,0.00441,0.00637,0.0,0.00549,0.0,0.00195,0.35764,0.0,0.0,0.01098,0.00117,0.0,0.0,0.89905,0.0,0.01169,0.0,0.03859,0.0,0.0,0.0,0.0009,0.013,0.04325,0.0,0.0,0.03973,0.00176,0.0,0.01606,0.00654,0.01031,0.00065,0.92797,0.0,0.0346,0.00433,0.0,0.0,0.0
RRAS,0.00641,0.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02092,0.01047,0.0,0.0,0.0,0.00392,0.01272,0.01563,0.01176,0.01264,0.0,0.0,0.00435,0.0,0.01197,0.01183,0.0,0.01568,0.0,0.00513,0.0,0.0,0.0,0.01495,0.02151,0.0,0.0,0.0,0.0,0.0,0.0
RRAS2,0.20556,0.19922,0.17038,0.15533,0.11111,0.14912,0.0,0.08087,0.10163,0.0,0.0,0.11908,0.14368,0.00227,0.0,0.1767,0.23877,0.18248,0.12359,0.11476,0.15385,0.19925,0.17836,0.15489,0.14568,0.1831,0.11811,0.18263,0.04027,0.1423,0.41484,0.22092,0.15243,0.12984,0.21368,0.91326,0.19258,0.11458,0.14504,0.17606,0.06776,0.0
RRM2,0.02413,0.00467,0.0,0.01448,0.0,0.00866,0.0,0.00206,0.00665,0.0,0.00077,0.01545,0.0,0.0043,0.00026,0.0045,0.004,0.00499,0.0039,0.0,0.00164,0.0,0.0,0.00211,0.00084,0.0,0.00187,0.0,0.00154,0.0,0.00266,0.0,0.00507,0.01504,0.0,0.00206,0.0073,0.0126,0.00104,0.00183,0.00177,0.0
RRM2B,0.02844,0.02446,0.0,0.00644,0.00711,0.0024,0.0,0.00493,0.00692,0.0,0.00246,0.01656,0.00037,0.00264,0.0,0.01479,0.00184,0.00233,0.00118,0.00292,0.00095,0.00379,0.00334,0.00071,0.00061,0.00325,0.00284,0.02786,0.00511,0.00101,0.00248,0.00241,0.00425,0.00759,0.0,0.00797,0.00453,0.00909,0.00173,0.00886,0.01005,0.0
RSPO1,0.23161,0.24864,0.20689,0.04795,0.0603,0.18134,0.0,0.52663,0.79076,0.0,0.43023,0.27801,0.0893,0.0,0.90971,0.41898,0.52224,0.46984,0.42637,0.18463,0.26015,0.06856,0.02428,0.22362,0.78624,0.14014,0.20685,0.10747,0.03289,0.00479,0.02854,0.2894,0.00957,0.09141,0.08103,0.73144,0.46674,0.01042,0.10768,0.0,0.20291,0.0
RSPO2,0.82387,0.28126,0.7216,0.03001,0.41989,0.81861,0.0,0.72796,0.65489,0.0,0.67774,0.39636,0.42413,0.00286,0.97355,0.75595,0.5963,0.61141,0.3704,0.67078,0.55895,0.21974,0.12893,0.40197,0.70682,0.25829,0.07964,0.27496,0.02641,0.40521,0.10253,0.40642,0.02478,0.31872,0.16744,0.82824,0.71836,0.23885,0.20196,0.03487,0.47405,0.0
RSPO3,0.68775,0.01759,0.02252,0.04524,0.15357,0.08997,0.0,0.91224,0.80193,0.0,0.58397,0.34843,0.06411,0.00152,1.0,0.43487,0.41908,0.5338,0.25845,0.03011,0.01613,0.0,0.04491,0.03465,0.36027,0.1528,0.04257,0.53711,0.0,0.00067,0.1018,0.06843,0.00895,0.14204,0.01334,0.9002,0.81034,0.64062,0.15478,0.02289,0.03281,0.0
RSPO4,0.7165,0.31574,0.2712,0.24872,0.34868,0.23024,0.0,0.81732,0.90216,0.0,0.58074,0.27615,0.531,0.71121,0.8,0.66285,0.81803,0.86432,0.64602,0.02379,0.4928,0.03,0.05181,0.03932,0.03228,0.78863,0.0255,0.41082,0.34168,0.49227,0.23618,0.29786,0.13077,0.16138,0.28094,0.92099,0.841,0.6598,0.48565,0.26435,0.40783,0.0
